question,references,corpus_id
休閒活動研究課程的教學方法為何？,"[{""content"": ""intellectual property rights and do not illegally photocopy textbooks. ※ 教學方法 Teaching Method 教學方法Teaching Method 百分比Percentage 講述 40 % 討論 30 % 專題實作 30 % 總和 Total 100 % 成績評量方式 Grading "", ""start_index"": 2842, ""end_index"": 3026}, {""content"": ""intellectual property rights and do not illegally photocopy textbooks. ※ 教學方法 Teaching Method 教學方法Teaching Method 百分比Percentage 講述 40 % 討論 30 % 專題實作 30 % 總和 Total 100 % 成績評量方式 Grading "", ""start_index"": 2842, ""end_index"": 3026}]",chunking_evaluation/evaluation_framework/general_evaluation_data/corpora/113_2_體育學系碩士在職專班(夜)_休閒活動研究[213005]_陳耀宏.html
教育測驗與評量專題研討(二)課程的評論制度中，評論人的評論佔多少百分比？,"[{""content"": ""三、實施及評量方式（一）每週由教師、外聘講師或學生負責分享其研究或是文獻閱讀之心得，然後除了由評論人的評論以外，由其他人提問討論。（二）藉由各週評論人制度的安排，也藉此訓練培養同學評論研究報告的能力，亦提升大家的溝通能力。（三）所有負責報告的學生應於一週前將報告內容相關材料交付評論人，除ppt講義外，尚須附上主要參考文獻1～2篇，讓評論人有時間可以瞭解你的報告或研究內容，以便評論時能提出具體的建議"", ""start_index"": 2192, ""end_index"": 2392}, {""content"": ""與看法。（20%）（四）評論人針對報告者所提供的材料內容，應詳實研讀，評論時需指出報告的疑點（非形式上的錯別字之類），具體說明疑點的原因，並提出具體優點與可能改進之處，所提改進意見更需有憑有據，必要時得引述相關文獻以為該建議或意見之支撐，其目的在幫助報告者的報告／研究更好。（評論人的評論20%，報告者的報告與回應20%）（五）所有修習「教育測驗與評量專題研討(一)」的學生，除個人報告外，針對他人報"", ""start_index"": 2392, ""end_index"": 2592}]",chunking_evaluation/evaluation_framework/general_evaluation_data/corpora/113_2_教育學系教育數位評量與數據分析碩士班_教育測驗與評量專題研討(二)[112112]_徐立真.html
曾燦燈教師的教育政策與批判研究課程的評量方式有哪些?,"[{""content"": ""教學方法Teaching Method 百分比Percentage 講授 50 % 學生口頭及書面報告 30 % 問題研討 20 % 總和 Total 100 % 成績評量方式 Grading 評量方式Grading 百分比Percentage 上課出席 20 % 學習檔案 50 % 口頭及書面報告 30 % 總和 Total 100 % 成績評量方式補充說明 無 課程大綱補充資料 "", ""start_index"": 2906, ""end_index"": 3099}]",chunking_evaluation/evaluation_framework/general_evaluation_data/corpora/113_2_教育學系教育經營與管理碩士班_教育政策與批判研究[112122]_曾燦燈.html
黃彥文教師的專題研討(二)課程的成績評量方式中，哪些部分佔據了 40%?,"[{""content"": ""25 % 問題導向學習 25 % 總和 Total 100 % 成績評量方式 Grading 評量方式Grading 百分比Percentage 出席狀況 20 % 課堂參與 20 % 心得撰寫 40 % 綜合討論時間的同儕相互提問或回應 10 % 準時填寫教學回饋意見(並附佐證照片上傳作業區) 5 % 其他優良表現(授課教師認定裁量) 5 % 總和 Total 100 % "", ""start_index"": 2730, ""end_index"": 2919}]",chunking_evaluation/evaluation_framework/general_evaluation_data/corpora/113_2_教育學系課程與教學碩士班_專題研討(二)[112098]_黃彥文.html
新興科技與組織發展課程的主要學習目標為何？,"[{""content"": ""本課程旨在探討新興科技對現代企業和組織發展的深遠影響，並幫助學生理解如何有效應用這些技術來提升組織績效。隨著科技日新月異，企業領導者必須具備敏銳的洞察力，掌握如人工智慧（AI）、區塊鏈、物聯網（IoT）、大數據分析等技術的最新發展。透過本課程，學生將學習到如何識別科技趨勢，評估其對商業模式、組織結構、組織文化、員工資訊素養等衝擊，並設計應對策略，以在競爭市場中為維持領先地位，及因應快速的環境變化。"", ""start_index"": 791, ""end_index"": 991}, {""content"": ""）、大數據分析等技術的最新發展。透過本課程，學生將學習到如何識別科技趨勢，評估其對商業模式、組織結構、組織文化、員工資訊素養等衝擊，並設計應對策略，以在競爭市場中為維持領先地位，及因應快速的環境變化。課程內容將涵蓋新興科技的基本概念、實際案例分析以及技術應用的挑戰與機會。除理論探討外，還將提供多元實踐機會，通過小組討論、案例研究及專題報告，提升學生的分析和決策能力。本課程特別適合中高層管理人員及組"", ""start_index"": 891, ""end_index"": 1091}]",chunking_evaluation/evaluation_framework/general_evaluation_data/corpora/113_2_經營與管理學系高階管理碩士在職專班(夜)_新興科技與組織發展[225012]_曾憲立.html
影像藝術專題研究課程的教學方法為何？,"[{""content"": ""textbooks. ※ 教學方法 Teaching Method 教學方法Teaching Method 百分比Percentage 個人口頭報告 40 % 問題導向學習 20 % 討論 40 % 總和 Total 100 % 成績評量方式 Grading 評量方式Grading 百分比Percentage 出席狀況 20 % 課堂參與 20 % 個人口頭報告 60 % 總和 Total "", ""start_index"": 2752, ""end_index"": 2949}]",chunking_evaluation/evaluation_framework/general_evaluation_data/corpora/113_2_視覺藝術與設計學系碩士在職專班(夜)_影像藝術專題研究[291003]_范如菀.html
黃建中老師的數學迷思概念研究課程的評量方式有哪些？,"[{""content"": ""評量方式Grading 百分比Percentage 個人書面報告 60 % 心得撰寫 30 % 出席狀況 10 % 總和 Total 100 % 成績評量方式補充說明 1.討論報告作業2.期末論文報告：研究計畫並完成論文寫作 課程大綱補充資料 Supplementary Material of Course Syllabus"", ""start_index"": 2929, ""end_index"": 3092}]",chunking_evaluation/evaluation_framework/general_evaluation_data/corpora/113_2_應用數學系碩士在職專班(夜)_數學迷思概念研究[250002]_黃建中.html
蘇建元教師的媒體素養教育研究課程的學分數為多少?,"[{""content"": ""授課老師Instructor 蘇建元 助教Teaching Assistant 上課時間Meeting Time 星期三，節次3、4、5 上課教室Classroom A302 Office Hours 蘇建元：3333/789A 獲獎及補助情形 Awards and Grants 聯合國永續發展目標 (SDGs跨域類別) Sustainable Development Goals, "", ""start_index"": 488, ""end_index"": 681}]",chunking_evaluation/evaluation_framework/general_evaluation_data/corpora/113_2_教育學系教學科技碩士班_媒體素養教育研究[112127]_蘇建元.html
劉世鈞教師的節能減碳課程的評量方式中，哪些部分佔據了最大的比例？,"[{""content"": ""Method 教學方法Teaching Method 百分比Percentage 講述 75 % 影片欣賞 25 % 總和 Total 100 % 成績評量方式 Grading 評量方式Grading 百分比Percentage 期中考 18 % 期末考 18 % 作業撰寫 48 % 出席狀況 16 % 總和 Total 100 % 成績評量方式補充說明 課程大綱補充資料 "", ""start_index"": 3072, ""end_index"": 3260}, {""content"": ""評量方式Grading 百分比Percentage 期中考 18 % 期末考 18 % 作業撰寫 48 % 出席狀況 16 % 總和 Total 100 % 成績評量方式補充說明 課程大綱補充資料 Supplementary Material of Course Syllabus"", ""start_index"": 3161, ""end_index"": 3301}]",chunking_evaluation/evaluation_framework/general_evaluation_data/corpora/113_2_通識教育中心_節能減碳[106196]_劉世鈞.html
開課年度學期Year / Term 113 學年度 第 2 學期 的通識教育中心通識必A課程的授課方式為何?,"[{""content"": ""Method 課堂教學 、 全英-普及計畫 課程電腦代號Course Reference Number 106012 課程名稱(中文)Course Title(Chinese) 英文B(二) 課程名稱(英文)Course Title(English) English II 學分數/時數Credit Hours 2 / 2 必(選)修Requirement / Elective "", ""start_index"": 233, ""end_index"": 423}]",chunking_evaluation/evaluation_framework/general_evaluation_data/corpora/113_2_通識教育中心_英文B(二)[106012]_林怡君.html
生物科技的應用課程的教學方法中，什麼百分比是通過講述?,"[{""content"": ""property rights and do not illegally photocopy textbooks. ※ 教學方法 Teaching Method 教學方法Teaching Method 百分比Percentage 講述 55 % 相關影片欣賞與討埨 15 % 討論 15 % 分享 15 % 總和 Total 100 % 成績評量方式 Grading "", ""start_index"": 3288, ""end_index"": 3472}]",chunking_evaluation/evaluation_framework/general_evaluation_data/corpora/113_2_通識教育中心_生物科技的應用[106193]_鄧燕妮.html
本課程的教學方法包括哪些百分比的講述、討論和分享?,"[{""content"": ""rights and do not illegally photocopy textbooks. ※ 教學方法 Teaching Method 教學方法Teaching Method 百分比Percentage 講述 50 % 討論 20 % 分享 30 % 總和 Total 100 % 成績評量方式 Grading 評量方式Grading 百分比Percentage 出席狀況 10 % 性別議題填報與評析 25 % 性別同儕互評與心得 15 % 性別主題報告 50 % 總和 Total 100 % 成績評量方式補充說明 課程大綱補充資料 Supplementary Mate"", ""start_index"": 3922, ""end_index"": 4213}]",chunking_evaluation/evaluation_framework/general_evaluation_data/corpora/113_2_通識教育中心_性別與社會[106147]_郭維哲.html
直排輪入門課程的評量方式為何？,"[{""content"": ""Method 百分比Percentage 講述 50 % 競賽 50 % 總和 Total 100 % 成績評量方式 Grading 評量方式Grading 百分比Percentage 出席狀況 50 % 期中考 25 % 期末考 25 % 總和 Total 100 % 成績評量方式補充說明 無 課程大綱補充資料 Supplementary Material of Course "", ""start_index"": 2874, ""end_index"": 3065}]",chunking_evaluation/evaluation_framework/general_evaluation_data/corpora/113_2_通識教育中心_直排輪入門[106183]_陳柏憲.html
王一舟教師的醫學與保健課程的評量方式有哪些?,"[{""content"": ""Method 教學方法Teaching Method 百分比Percentage 講述 70 % 討論 20 % 問題導向學習 10 % 總和 Total 100 % 成績評量方式 Grading 評量方式Grading 百分比Percentage 個人書面報告（包含紙本繳交與E course word資料上傳） 50 % 個人口頭報告（包含課堂口頭報告與E course ppt資料上傳） 30 % 課堂參與 20 % 總和 Total 100 % 成績評量方式補充說明 課程大綱補充資料 Supplementary Material of Course Syllabus"", ""start_index"": 3179, ""end_index"": 3467}]",chunking_evaluation/evaluation_framework/general_evaluation_data/corpora/113_2_通識教育中心_醫學與保健[106177]_王一舟.html
王姿雯老師的『從近代史看東亞思維』課程的主要學習目標為何？,"[{""content"": ""本課程欲讓學生了解世界近代史，回歸歷史脈絡後重新思考何謂「東亞」，並思考近代以來台灣在「東亞」中的定位。 "", ""start_index"": 742, ""end_index"": 795}]",chunking_evaluation/evaluation_framework/general_evaluation_data/corpora/113_2_通識教育中心_從近代史看東亞思維[106213]_王姿雯.html
實用法律與思辨課程的評量方式中，期中考佔多少百分比？,"[{""content"": ""Method 教學方法Teaching Method 百分比Percentage 講述 70 % 討論 20 % 影片欣賞 10 % 總和 Total 100 % 成績評量方式 Grading 評量方式Grading 百分比Percentage 期中考 30 % 小組口頭報告 30 % 課堂參與 10 % 期末考 30 % 總和 Total 100 % 成績評量方式補充說明 "", ""start_index"": 2595, ""end_index"": 2784}]",chunking_evaluation/evaluation_framework/general_evaluation_data/corpora/113_2_通識教育中心_實用法律與思辨[106151]_劉建志.html
聯合國永續發展目標課程的成績評量方式有哪些?,"[{""content"": ""Method 教學方法Teaching Method 百分比Percentage 講述 50 % 討論 20 % 問題導向學習 20 % 影片欣賞 10 % 總和 Total 100 % 成績評量方式 Grading 評量方式Grading 百分比Percentage 期中考 20 % 期末考 30 % 小考 30 % 出席狀況與課堂參與 20 % 總和 Total 100 % "", ""start_index"": 4770, ""end_index"": 4961}, {""content"": ""成績評量方式 Grading 評量方式Grading 百分比Percentage 期中考 20 % 期末考 30 % 小考 30 % 出席狀況與課堂參與 20 % 總和 Total 100 % 成績評量方式補充說明 課程成績評分標準1. 期中考 20%2. 期末考 20% 3. 口說小考與線上考試(定期與不定期) 15%*15% = 30% 4. 英語學習歷程 10分（總分-依學校規定活動）"", ""start_index"": 4864, ""end_index"": 5061}]",chunking_evaluation/evaluation_framework/general_evaluation_data/corpora/113_2_通識教育中心_英文B(二)[106005]_林姿汶.html
林慧真教師的詞曲選(二)課程中，學生將學習哪些宋詞?,"[{""content"": ""賡續宋詞之鑑賞，由元散曲起，終於明清傳奇，勾勒元明清時期曲之發展概況。其內容，期中前以散曲為主，述其起源與體制，輔以散曲名家之小令及散套進行賞析。期中後論述劇曲，分析雜劇與傳奇體制之異，並以戲曲作品之文本與影音探究劇曲藝術之美學，最後收於明清傳奇，完成由詞至曲之發展脈絡，並藉由曲學課程增進藝術鑑賞能力。 先修 ( 前置 ) 課程 Prerequisite 彈性教學規劃 Flexible "", ""start_index"": 729, ""end_index"": 924}]",chunking_evaluation/evaluation_framework/general_evaluation_data/corpora/113_2_國語文學系_詞曲選(二)[122091]_林慧真.html
 哲學概論課程的評量方式包括哪些項目？,"[{""content"": ""每組2位ppt口頭報告，各5分鐘左右（簡報AI生成並修改完成） ■分6組（5+1） 2 放假 3 第2章上帝 講述、欣賞、討論 ■小組討論：邏輯──誰說了實話 ■哲學談淺淺地：上帝存在? （2017.12.29） ■哲學談淺淺地：哲學是甚麼（2017.3.3——柏拉圖洞穴之喻15-22） ■小組討論：存有論 4 專題演講 講述、欣賞、討論 ■瓊安The God 5 專題演講 "", ""start_index"": 1150, ""end_index"": 1339}, {""content"": ""每組2位ppt口頭報告，各5分鐘左右（簡報AI生成並修改完成） ■分6組（5+1） 2 放假 3 第2章上帝 講述、欣賞、討論 ■小組討論：邏輯──誰說了實話 ■哲學談淺淺地：上帝存在? （2017.12.29） ■哲學談淺淺地：哲學是甚麼（2017.3.3——柏拉圖洞穴之喻15-22） ■小組討論：存有論 4 專題演講 講述、欣賞、討論 ■瓊安The God 5 專題演講 "", ""start_index"": 1150, ""end_index"": 1339}, {""content"": ""每組2位ppt口頭報告，各5分鐘左右（簡報AI生成並修改完成） ■分6組（5+1） 2 放假 3 第2章上帝 講述、欣賞、討論 ■小組討論：邏輯──誰說了實話 ■哲學談淺淺地：上帝存在? （2017.12.29） ■哲學談淺淺地：哲學是甚麼（2017.3.3——柏拉圖洞穴之喻15-22） ■小組討論：存有論 4 專題演講 講述、欣賞、討論 ■瓊安The God 5 專題演講 "", ""start_index"": 1150, ""end_index"": 1339}, {""content"": ""第9章美好人生 講述、欣賞、討論 ■TED演講（The good life） 12 第10章道德理論 講述、欣賞、討論 第3組 3.哲學家沙特 ■功效主義邊沁的「全景監獄」（22017.5.5）（20-22） ■小組討論：說謊是否不道德？ 13 第10章道德理論 講述、欣賞、討論 第4組 4.哲學名著介紹 "", ""start_index"": 1607, ""end_index"": 1761}, {""content"": ""■功效主義邊沁的「全景監獄」（22017.5.5）（20-22） ■小組討論：說謊是否不道德？ 13 第10章道德理論 講述、欣賞、討論 第4組 4.哲學名著介紹 ■哲學談淺淺地：正義的道德心理學（2018.1.12） ■哲學談淺淺地：鄂蘭與惡的學說（2018.10.5）（8-10） ■小組討論：倫理學 14 美學 講述、欣賞、討論 第5組 "", ""start_index"": 1679, ""end_index"": 1851}]",chunking_evaluation/evaluation_framework/general_evaluation_data/corpora/113_2_國語文學系_哲學概論[122074]_邱敏捷.html
陳光明教師的語言學概論課程的評量方式有哪些?,"[{""content"": ""Method 百分比Percentage 講述 40 % 問題導向學習 40 % 討論 20 % 總和 Total 100 % 成績評量方式 Grading 評量方式Grading 百分比Percentage 期中考 40 % 期末考 40 % 作業 20 % 總和 Total 100 % 成績評量方式補充說明 1、筆試2、課堂表現能力3、作業、報告 課程大綱補充資料 "", ""start_index"": 2310, ""end_index"": 2496}]",chunking_evaluation/evaluation_framework/general_evaluation_data/corpora/113_2_國語文學系_語言學概論[122073]_陳光明.html
歷代文選(二)課程的評量方式包括哪些項目？,"[{""content"": ""課程單元大綱Unit 教學方式Instructional Method/Style/Teaching Style 參考資料或相關作業References or Related Materials 評量方式Grading 1 飛蛾賦 講述與分析 與屈原橘頌托物言志之比較 2 洛陽大市(一) 講述與分析 請以類似商場經驗作文章書寫記錄與分享 3 洛陽大市(二) 講述與分析 "", ""start_index"": 939, ""end_index"": 1125}, {""content"": ""評量方式Grading 1 飛蛾賦 講述與分析 與屈原橘頌托物言志之比較 2 洛陽大市(一) 講述與分析 請以類似商場經驗作文章書寫記錄與分享 3 洛陽大市(二) 講述與分析 請以類似商場經驗作文章書寫記錄與分享 4 冬草賦 講述與分析 詠物賦之欣賞分析 5 醉翁亭記 講述與分析 寫景言志之分析 6 醉翁亭記與登樓賦之比較分析 講述與分析 撰寫此二文之分析比較 7 三峽 "", ""start_index"": 1037, ""end_index"": 1224}, {""content"": ""請以類似商場經驗作文章書寫記錄與分享 4 冬草賦 講述與分析 詠物賦之欣賞分析 5 醉翁亭記 講述與分析 寫景言志之分析 6 醉翁亭記與登樓賦之比較分析 講述與分析 撰寫此二文之分析比較 7 三峽 講述與分析 詠三峽之詩文分析 8 詠三峽之詩文分析 講述與分析 撰寫三峽之詩文分析與鑑賞 9 詠三峽之詩文報告 10 詠三峽之詩文報告 11 西湖七月半 講述與分析 12 西湖七月半詩文賞析 "", ""start_index"": 1125, ""end_index"": 1320}, {""content"": ""20 % 總和 Total 100 % 成績評量方式 Grading 評量方式Grading 百分比Percentage 作業撰寫 30 % 課堂參與 20 % 個人書面報告 30 % 小考 20 % 總和 Total 100 % 成績評量方式補充說明 課程大綱補充資料 Supplementary Material of Course Syllabus"", ""start_index"": 2463, ""end_index"": 2640}]",chunking_evaluation/evaluation_framework/general_evaluation_data/corpora/113_2_國語文學系_歷代文選(二)[122086]_張惠貞.html
閱讀教學專題研究(二)課程的教學目標包括哪些內容？,"[{""content"": ""合適的工作及經濟成長：促進包容且永續的經濟成長，讓每個人都有一份好工作 課程目標 Learning Objectives 教學目標：1、介紹各種閱讀方法。2、介紹各種閱讀策略。3、介紹各種文體的閱讀方法與策略。4、介紹各種文體閱讀教學的方法與策略。 先修 ( 前置 ) 課程 Prerequisite 彈性教學規劃 "", ""start_index"": 741, ""end_index"": 899}]",chunking_evaluation/evaluation_framework/general_evaluation_data/corpora/113_2_國語文學系_閱讀教學專題研究(二)[222004]_陳光明.html
體育(二)課程的評量方式中，體育技能測驗佔多少百分比？,"[{""content"": ""教學方法Teaching Method 百分比Percentage 講述 20 % 小組練習 50 % 個人問題解決 30 % 總和 Total 100 % 成績評量方式 Grading 評量方式Grading 百分比Percentage 體育技能測驗 60 % 運動道德與出席 30 % 體育常識 10 % 總和 Total 100 % 成績評量方式補充說明 課程大綱補充資料 "", ""start_index"": 2704, ""end_index"": 2894}]",chunking_evaluation/evaluation_framework/general_evaluation_data/corpora/113_2_教育學系_體育(二)[112096]_侯志堅.html
林娟如老師的教育統計學課程中，學生將學習哪些統計方法?,"[{""content"": ""教學方式Instructional Method/Style/Teaching Style 參考資料或相關作業References or Related Materials 評量方式Grading 1 課程介紹、SPSS介紹 面授教學 2 次數分配及圖示法 面授教學;問題導向學習 3 描述性統計集中量數 面授教學;問題導向學習 4 描述性統計變異量數 面授教學;問題導向學習 5 相對地位量數（一） 面授教學;問題導向學習 6 相對地位量數（二） 面授教學;問題導向學習 7 直線轉換 面授教學;問題導向學習 8 常態分配（一） 面授教學;問題導向學習 9 期中考 10 常態分配（二） 面授教學;問題導向學習 11 積差相關與相關係數 面授教學;問題導向學習 12 簡單直線迴歸與預測（一） 面授教學;問題導向學習 13 簡單直線迴歸與預測（二） 面授教學;問題導向學習 14 推論統計概論 面授教學;問題導向學習 15 一個母數的推論 面授教學;問題導向學習 16 二個母數的推論 面授教學;問題導向學習 17 學生自主學習 問題導向學習 18 期末考 問題導向學習 單一課程對應校能力指標程度 The Degree to Which Single Course Corresponds to School Competence 編號No. 校核心能力School Core Competencies 符合程度Degree of conformity 單一課程對應系能力指標程度 The Degree to Which Single Course Corresponds to Department Competence 編號No. 類別Category 系核心能力Department Core Competencies "", ""start_index"": 1021, ""end_index"": 1788}]",chunking_evaluation/evaluation_framework/general_evaluation_data/corpora/113_2_教育學系_教育統計學[112151]_林娟如.html
國民小學教學實習課程的學習目標包括哪些?,"[{""content"": ""SDGs 05. 性別平權：實現性別平等，並賦予婦女權力 SDGs 08. 合適的工作及經濟成長：促進包容且永續的經濟成長，讓每個人都有一份好工作 課程目標 Learning Objectives 1.促進學生了解現今學校教育現況與課程實施。2.培訓與引導師資生由生手教師到據經驗教師的歷練過程3.能活用教學技巧與熟練班級經營策略4.實際體驗學校生活，從事班級教學與行政實務。 先修 ( 前置 ) "", ""start_index"": 683, ""end_index"": 882}]",chunking_evaluation/evaluation_framework/general_evaluation_data/corpora/113_2_師資培育中心_國民小學教學實習[107039]_顏百鴻朱麗玲.html
呂翠鈴教師的國民小學教學實習(雙語教學課程)課程中，什麼是課程的第三個部分？,"[{""content"": ""及應用能力之師資。二、增進學生對國民小學推動雙語教育等行政運作及教學現場的基本認識，協助學生將課堂所學的教育理論與學校生活世界的種種實務相互印證，以深化對教師角色的認知，強化教學實務的知能。為了達到此目標，本課程設計分為三大部分：課堂討論與模擬(或實驗)雙語教學，雙語學校參觀與見習雙語試教。1.課堂討論：在學期初提供進入雙語教學現場所需的準備，學期過程中則運用於實際教學經驗的分享與檢討。2.雙語學"", ""start_index"": 938, ""end_index"": 1138}]",chunking_evaluation/evaluation_framework/general_evaluation_data/corpora/113_2_師資培育中心_國民小學教學實習(雙語教學課程)[107041]_呂翠鈴.html
法文(二)課程的教學方法中，什麼百分比是影片欣賞?,"[{""content"": ""respect intellectual property rights and do not illegally photocopy textbooks. ※ 教學方法 Teaching Method 教學方法Teaching Method 百分比Percentage 講述 80 % 影片欣賞 5 % 討論 10 % 詩、短文、歌曲 5 % 總和 Total 100 % 成績評量方式 "", ""start_index"": 3467, ""end_index"": 3662}]",chunking_evaluation/evaluation_framework/general_evaluation_data/corpora/113_2_英語學系_法文(二)[127071]_熊慧如.html
本課程的教學方法中，占比最高的是哪一項？,"[{""content"": ""textbooks. ※ 教學方法 Teaching Method 教學方法Teaching Method 百分比Percentage 講述 35 % 影片欣賞 10 % 討論 20 % 專題實作 35 % 總和 Total 100 % 成績評量方式 Grading 評量方式Grading 百分比Percentage 小組口頭報告 25 % 出席狀況 20 % 期中考 25 % 期末考 30 "", ""start_index"": 4563, ""end_index"": 4761}, {""content"": ""35 % 總和 Total 100 % 成績評量方式 Grading 評量方式Grading 百分比Percentage 小組口頭報告 25 % 出席狀況 20 % 期中考 25 % 期末考 30 % 總和 Total 100 % 成績評量方式補充說明 Course requirements:1. No eating is allowed in class. If you bring any "", ""start_index"": 4662, ""end_index"": 4860}]",chunking_evaluation/evaluation_framework/general_evaluation_data/corpora/113_2_英語學系_英語故事教學[127076]_楊逸君.html
《英語加強班(大學)》課程的評量方式中，出席狀況/作業佔多少百分比？,"[{""content"": ""討論 20 % 問題導向學習 20 % 競賽 30 % 總和 Total 100 % 成績評量方式 Grading 評量方式Grading 百分比Percentage 出席狀況/作業 40 % 期中考 20 % 期末考 20 % 個人口頭報告 20 % 總和 Total 100 % 成績評量方式補充說明 課程大綱補充資料 Supplementary Material of Course "", ""start_index"": 2650, ""end_index"": 2845}]",chunking_evaluation/evaluation_framework/general_evaluation_data/corpora/113_2_英語學系_英語加強班(大學)[127093]_吳宇築.html
本課程的評量方式中，小考佔多少百分比？,"[{""content"": ""影片欣賞 15 % 討論 25 % 分享 20 % 個案研討 20 % 總和 Total 100 % 成績評量方式 Grading 評量方式Grading 百分比Percentage 小考 15 % 期中考 30 % 期末考 30 % 出席狀況 10 % 英語口語影片 15 % 總和 Total 100 % 成績評量方式補充說明 1. No food and drinks are allowed "", ""start_index"": 4325, ""end_index"": 4525}]",chunking_evaluation/evaluation_framework/general_evaluation_data/corpora/113_2_英語學系_英語口語訓練(二)[127075]_楊逸君.html
聽障輔助科技課程的學習目標包括哪些內容？,"[{""content"": ""應學會以下內容：1.認識輔助科技與聽障輔助科技的意涵與基本概念。2.瞭解聽障聽覺輔助設備與科技，例如聽覺復健、學習與生活等科技輔具；電腦與網路等視傳科技、軟體等。3.瞭解聽障輔助設備與科技的服務傳遞系統。4.具使用、維護聽覺輔具與簡易排障的能力。5.具運用聽障相關溝通與生活輔助科技的能力。6.具備運用聽障輔助科技素養。 先修 ( 前置 ) 課程 Prerequisite 聽覺障礙 彈性教學規劃 Flexible Teaching/Planning Schedules 課程大綱 Course Syllabus 週次Week 課程單元大綱Unit 教學方式Instructional Method/Style/Teaching Style 參考資料或相關作業References or Related Materials 評量方式Grading 1 課程綱要說明與調整分組與安排座位選出小老師 講授、討論 https://meet.google.com/ekb-aoid-jns 課堂參與 2 國定假日 3 聽障輔助科技的意涵 講授、討論 講義、追蹤小組訪談 課堂參與 4 助聽輔具 講授、議題討論 講義、追蹤小組訪談 課堂參與 5 AI在助聽輔具的應用(線上上課) 講授、討論 研討會 課堂參與 6 助聽器(明晴學園) 演講 講義、追蹤小組訪談 課堂參與 7 國定假日 8 助聽器議題與討論 講授、議題討論 講義、追蹤小組訪談 課堂參與 9 期中考 考試 試卷 考試 10 電子耳 講授、討論 講義、追蹤小組訪談 課堂參與 "", ""start_index"": 719, ""end_index"": 1383}]",chunking_evaluation/evaluation_framework/general_evaluation_data/corpora/113_2_特殊教育學系_聽覺障礙輔助科技[140098]_劉俊榮.html
高振耀教師的資賦優異教育實習(1)課程的學習目標包括以下幾點?,"[{""content"": ""1、了解資優學生評量的原則。2、了解資優教育的加速制以及充實制課程。3、熟悉各種資優教育課程領域的實施。4、熟悉優教育情意的課程及其實施。5、能夠編寫資優課程教案。6、能夠演示所撰寫的教案。 先修 ( 前置 ) 課程 Prerequisite 資賦優異教育概論 彈性教學規劃 Flexible Teaching/Planning Schedules 課程大綱 Course Syllabus "", ""start_index"": 669, ""end_index"": 865}]",chunking_evaluation/evaluation_framework/general_evaluation_data/corpora/113_2_特殊教育學系_資賦優異教育實習(1)[140084]_高振耀.html
陳沅老師的普通數學課程的評量方式中，哪些部分佔據了 20% 的比例？,"[{""content"": ""百分比Percentage 講述 50 % 問題導向學習 15 % 討論 15 % 影片欣賞 5 % 分享 5 % 專題實作 10 % 總和 Total 100 % 成績評量方式 Grading 評量方式Grading 百分比Percentage 期中考 20 % 期末考 30 % 隨堂考 15 % 課堂參與 10 % 心得撰寫 10 % 出席狀況 15 % 總和 Total 100 % "", ""start_index"": 3266, ""end_index"": 3462}]",chunking_evaluation/evaluation_framework/general_evaluation_data/corpora/113_2_特殊教育學系_普通數學[140094]_陳  沅.html
董維琇老師的視覺藝術與設計學系課程中，什麼是主要學習目標？,"[{""content"": ""聯合國永續發展目標 (SDGs跨域類別) Sustainable Development Goals, SDGs 課程目標 Learning Objectives 1. 探討台灣美術史的起源與發展。2. 探討台灣美術發展與社會變遷的關係。3. 引導學生賞析台灣美術史上藝術家作品及風格。4. 探討台灣當代藝術作品、展覽及議題。 先修 ( 前置 ) 課程 "", ""start_index"": 572, ""end_index"": 749}]",chunking_evaluation/evaluation_framework/general_evaluation_data/corpora/113_2_視覺藝術與設計學系_臺灣美術[191105]_董維琇.html
立體造形與創作(二)課程的評量方式中，哪些部分佔據了 40% 的比例？,"[{""content"": ""textbooks. ※ 教學方法 Teaching Method 教學方法Teaching Method 百分比Percentage 講述 20 % 討論 20 % 專題實作 60 % 總和 Total 100 % 成績評量方式 Grading 評量方式Grading 百分比Percentage 出席狀況 20 % 課堂參與 40 % 作品完成度 40 % 總和 Total 100 % "", ""start_index"": 2557, ""end_index"": 2753}]",chunking_evaluation/evaluation_framework/general_evaluation_data/corpora/113_2_視覺藝術與設計學系_立體造形與創作(二)[191102]_楊禮誠.html
洪明爵教師的 人體油畫課程的學分數為多少?,"[{""content"": ""Assistant 上課時間Meeting Time 星期二，節次8、9、A、B 上課教室Classroom H208 Office Hours 洪明爵：3333/5678 獲獎及補助情形 Awards and Grants 聯合國永續發展目標 (SDGs跨域類別) Sustainable Development Goals, SDGs 課程目標 Learning Objectives "", ""start_index"": 468, ""end_index"": 663}]",chunking_evaluation/evaluation_framework/general_evaluation_data/corpora/113_2_視覺藝術與設計學系_人體油畫[191085]_洪明爵.html
